,Village/Locality name,Officename ( BO/SO/HO),latitude,longitude,BB_lat_1,BB_lat_2,BB_lon_1,BB_lon_2,Pincode,Sub-distname,Districtname,StateName
176,Bangalore South,Chudenapura B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560060,Bangalore South,BANGALORE,KARNATAKA
177,Kenchanapura,Sulikere B.O,12.9580986,77.45004820000003,12.938098599999998,12.9780986,77.4300482,77.47004820000002,560060,Bangalore South,BANGALORE,KARNATAKA
178,Lingadheeranahalli,Kengeri S.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
179,Ramasandra,Sulikere B.O,13.1199827,77.9494105,13.099982699999998,13.1399827,77.9294105,77.9694105,560060,Bangalore South,BANGALORE,KARNATAKA
180,Sulikere,Sulikere B.O,12.9389629,77.4475916,12.9189629,12.9589629,77.4275916,77.46759159999998,560060,Bangalore South,BANGALORE,KARNATAKA
181,Bheemanakuppe- Ramasagara,Sulikere B.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
182,Bangalore South,Kengeri S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560060,Bangalore South,BANGALORE,KARNATAKA
183,Sonnenahalli,Sulikere B.O,13.1979489,77.5003487,13.1779489,13.2179489,77.48034870000002,77.52034870000001,560060,Bangalore South,BANGALORE,KARNATAKA
184,Manganahalli,Sulikere B.O,12.9526755,77.48414079999998,12.9526255,12.9527255,77.48409079999998,77.4841908,560060,Bangalore North,BANGALORE,KARNATAKA
185,Kengeri Gollahalli,Chudenapura B.O,12.9199402,77.4833485,12.8975897,12.933363,77.4601025,77.49913659999999,560060,Bangalore South,BANGALORE,KARNATAKA
186,Kommaghatta,Sulikere B.O,12.9099075,77.4506663,12.8899075,12.9299075,77.4306663,77.47066629999998,560060,Bangalore South,BANGALORE,KARNATAKA
187,Thurahalli,Subramanyapura S.O,,,,,,,560061,Bangalore South,BANGALORE,KARNATAKA
188,Bangalore South,Subramanyapura S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560061,Bangalore South,BANGALORE,KARNATAKA
189,Badamanavarthekaval,Subramanyapura S.O,,,,,,,560061,Bangalore South,BANGALORE,KARNATAKA
190,Bangalore South,Chikkalasandra S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560061,Bangalore South,BANGALORE,KARNATAKA
191,Gabbalalu,Subramanyapura S.O,,,,,,,560061,Bangalore South,BANGALORE,KARNATAKA
192,Vasanthapura,Subramanyapura S.O,12.88929715,77.55955229173571,12.8753071,12.9034737,77.54757009999999,77.57208359999998,560061,Bangalore South,BANGALORE,KARNATAKA
193,Bangalore South,Doddakallasandra S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560062,Bangalore South,BANGALORE,KARNATAKA
194,Bangalore North,A F Station Yelahanka S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560063,Bangalore North,BANGALORE,KARNATAKA
195,Bangalore North,BSF Campus Yelahanka S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560063,Bangalore North,BANGALORE,KARNATAKA
196,Thirumenahalli,Yelahanka S.O,13.1109329,77.7530531,13.0909329,13.1309329,77.73305309999998,77.7730531,560064,Bangalore North,BANGALORE,KARNATAKA
197,Avalahalli,Jakkur B.O,13.035277699999998,77.7365655,13.0152777,13.0552777,77.7165655,77.75656550000002,560064,Anekal,BANGALORE,KARNATAKA
198,Bellahalli,Yelahanka Satellite Town S.O,13.0997677,77.6427148,13.0797677,13.1197677,77.6227148,77.66271479999997,560064,Bangalore North,BANGALORE,KARNATAKA
199,Jarakbandekaval,Yelahanka S.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
200,Kempanahalli,Attur B.O,13.4454965,77.8621331,13.4254965,13.4654965,77.84213309999998,77.88213309999998,560064,Bangalore North,BANGALORE,KARNATAKA
201,Kenchenahalli,Yelahanka S.O,12.935705699999998,77.51822220000003,12.9349859,12.9358729,77.5178652,77.51830009999998,560064,Bangalore North,BANGALORE,KARNATAKA
202,Naganahalli,Singanayakanahalli B.O,12.98077,77.36101020000002,12.96077,13.00077,77.34101020000001,77.3810102,560064,Bangalore South,BANGALORE,KARNATAKA
203,Adiganahalli,Rajanakunte B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
204,Byappanahalli,Yelahanka S.O,13.0721257,77.7200164,13.0521257,13.0921257,77.70001640000002,77.74001640000002,560064,Bangalore North,BANGALORE,KARNATAKA
205,Muddanahalli,Rajanakunte B.O,13.1943024,77.9136431,13.1743024,13.2143024,77.89364309999998,77.9336431,560064,Bangalore North,BANGALORE,KARNATAKA
206,Avalahalli,Singanayakanahalli B.O,13.035277699999998,77.7365655,13.0152777,13.0552777,77.7165655,77.75656550000002,560064,Bangalore North,BANGALORE,KARNATAKA
207,Chokkanahalli,Yelahanka S.O,13.1132252,77.68734079999999,13.0932252,13.133225199999998,77.66734079999998,77.7073408,560064,Bangalore North,BANGALORE,KARNATAKA
208,Gantiganahalli,Singanayakanahalli B.O,13.3600207,77.6032617,13.3400207,13.3800207,77.58326170000002,77.62326170000001,560064,Bangalore North,BANGALORE,KARNATAKA
209,Kattigenahalli,Yelahanka S.O,13.023667199999998,77.87766059999998,13.0036672,13.0436672,77.85766059999997,77.8976606,560064,Bangalore North,BANGALORE,KARNATAKA
210,Krishnasagara,Singanayakanahalli B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
211,Madappanahalli,Rajanakunte B.O,12.9228929,77.8116208,12.9028929,12.9428929,77.7916208,77.8316208,560064,Bangalore North,BANGALORE,KARNATAKA
212,Nagadasanahalli,Rajanakunte B.O,13.1601353,77.5780542,13.1401353,13.1801353,77.5580542,77.5980542,560064,Bangalore North,BANGALORE,KARNATAKA
213,Rajanukunte,Rajanakunte B.O,13.1729567,77.56420779999998,13.1729067,13.173006699999998,77.5641578,77.5642578,560064,Bangalore North,BANGALORE,KARNATAKA
214,Ramagondanahalli,Attur B.O,13.1196469,77.5586193,13.0996469,13.1396469,77.5386193,77.5786193,560064,Bangalore North,BANGALORE,KARNATAKA
215,Bangalore North,Attur B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560064,Bangalore North,BANGALORE,KARNATAKA
216,Singanayakanahalli,Singanayakanahalli B.O,13.1478621,77.5693207,13.127862099999998,13.1678621,77.54932070000002,77.5893207,560064,Bangalore North,BANGALORE,KARNATAKA
217,Singanayakanahalli Amanikere,Yelahanka S.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
218,Bangalore North,CRPF Campus Yelahanka S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560064,Bangalore North,BANGALORE,KARNATAKA
219,Honnenahalli,Rajanakunte B.O,13.209524800000002,77.2417445,13.189524800000004,13.229524800000002,77.2217445,77.26174449999998,560064,Bangalore North,BANGALORE,KARNATAKA
220,Ittagallpura,Rajanakunte B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
221,Lakshmisagara,Singanayakanahalli B.O,13.125537,77.9684227,13.105537,13.145537,77.94842270000002,77.9884227,560064,Bangalore North,BANGALORE,KARNATAKA
222,Manchenahalli,Singanayakanahalli B.O,13.0357205,77.3580474,13.0157205,13.0557205,77.33804740000002,77.3780474,560064,Bangalore North,BANGALORE,KARNATAKA
223,Ananthapura,Attur B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
224,Harohalli,Singanayakanahalli B.O,13.0244417,77.93873070000002,13.0044417,13.044441699999998,77.9187307,77.9587307,560064,Bangalore North,BANGALORE,KARNATAKA
225,Bangalore North,Jakkur B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560064,Bangalore North,BANGALORE,KARNATAKA
226,Vasudevapura,Yelahanka S.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
227,Veerasagara,Attur B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
228,Bangalore North,G.K.V.K. S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560065,Bangalore North,BANGALORE,KARNATAKA
229,Ramagondanahalli,Whitefield S.O,13.1196469,77.5586193,13.0996469,13.1396469,77.5386193,77.5786193,560066,Bangalore South,BANGALORE,KARNATAKA
230,Nagondahalli,Whitefield S.O,12.9186278,77.95438670000001,12.8986278,12.9386278,77.9343867,77.97438670000003,560066,Bangalore South,BANGALORE,KARNATAKA
231,Thubarahalli,Whitefield S.O,12.954787199999998,77.72131540000002,12.9347872,12.974787199999998,77.70131540000001,77.7413154,560066,Bangalore South,BANGALORE,KARNATAKA
232,Khanekandaya,Whitefield S.O,,,,,,,560066,Bangalore South,BANGALORE,KARNATAKA
233,Arehalli,Kalkunte B.O,13.2229003,77.9482656,13.2029003,13.2429003,77.92826559999997,77.9682656,560067,Hosakote,BANGALORE RURAL,KARNATAKA
234,Gundur,Kalkunte B.O,13.0868953,77.71418919999998,13.0668953,13.1068953,77.6941892,77.7341892,560067,Hosakote,BANGALORE RURAL,KARNATAKA
235,Koralur,Naduvathi B.O,12.9973225,77.7844457,12.9773225,13.0173225,77.76444570000002,77.8044457,560067,Hosakote,BANGALORE RURAL,KARNATAKA
236,Medimallasandra,Medimallasandra B.O,12.9523031,77.830108,12.9323031,12.9723031,77.810108,77.85010799999998,560067,Hosakote,BANGALORE RURAL,KARNATAKA
237,Obalapura,Medimallasandra B.O,13.2443556,77.31193640000002,13.2243556,13.264355599999998,77.29193640000003,77.3319364,560067,Hosakote,BANGALORE RURAL,KARNATAKA
238,Tharabahalli,Devanagundi B.O,13.23612,77.9210938,13.216120000000002,13.25612,77.9010938,77.94109379999998,560067,Hosakote,BANGALORE RURAL,KARNATAKA
239,Devanagondi Hosahalli,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
240,Muthakadahalli,Medimallasandra B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
241,Somalapura,Devanagundi B.O,12.9686041,77.861241,12.9486041,12.9886041,77.841241,77.881241,560067,Hosakote,BANGALORE RURAL,KARNATAKA
242,Appajipura,Naduvathi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
243,Handenahalli,Medimallasandra B.O,12.8259815,77.76734549999998,12.8059815,12.8459815,77.7473455,77.7873455,560067,Hosakote,BANGALORE RURAL,KARNATAKA
244,Kanekallu,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
245,Lingadeeramallasandra,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
246,Thathnur Plantation,Kalkunte B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
247,Devanagondi,Devanagundi B.O,12.9749709,77.8397207,12.9549709,12.9949709,77.8197207,77.85972070000003,560067,Hosakote,BANGALORE RURAL,KARNATAKA
248,Hemmandahalli,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
249,K.Channasandra,Kadugodi S.O,13.040022,77.6796248,13.020022,13.060022,77.6596248,77.6996248,560067,Bangalore South,BANGALORE,KARNATAKA
250,Kodihalli,Naduvathi B.O,12.9288587,77.89863050000002,12.9088587,12.9488587,77.8786305,77.9186305,560067,Hosakote,BANGALORE RURAL,KARNATAKA
251,Naduvathi,Naduvathi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
252,S.Narayanakere,Kalkunte B.O,12.943855,77.858466,12.923855,12.963855,77.838466,77.878466,560067,Hosakote,BANGALORE RURAL,KARNATAKA
253,Thathnur,Kalkunte B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
254,Thirumalasettihalli,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
255,Bhaktharahalli,Naduvathi B.O,13.0185058,77.784368,13.0184558,13.0185558,77.784318,77.784418,560067,Hosakote,BANGALORE RURAL,KARNATAKA
256,Bhodanahosahalli,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
257,Bylahalli,Medimallasandra B.O,13.1690516,77.680815,13.1490516,13.1890516,77.660815,77.700815,560067,Hosakote,BANGALORE RURAL,KARNATAKA
258,Mattanahalli,Kalkunte B.O,12.8718443,77.8298072,12.851844300000002,12.8918443,77.80980720000002,77.8498072,560067,Hosakote,BANGALORE RURAL,KARNATAKA
259,Naganayakanakote,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
260,Samethanahalli,Samethanahalli B.O,12.979363,77.7907328,12.959363,12.999363,77.7707328,77.8107328,560067,Hosakote,BANGALORE RURAL,KARNATAKA
261,Yedagondahalli,Medimallasandra B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
262,Banarahalli,Devanagundi B.O,12.957058900000002,77.86279,12.9370589,12.9770589,77.84279000000002,77.88279,560067,Hosakote,BANGALORE RURAL,KARNATAKA
263,Basabathanahalli,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
264,Devalapura,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
265,Doddadunnasandra,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
266,Mallasandra,Naduvathi B.O,13.109199300000002,77.9541312,13.0891993,13.129199300000002,77.93413120000002,77.9741312,560067,Hosakote,BANGALORE RURAL,KARNATAKA
267,Anugondahalli,Medimallasandra B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
268,Bisanahalli,Naduvathi B.O,12.9931642,77.8227766,12.9731642,13.0131642,77.8027766,77.8427766,560067,Hosakote,BANGALORE RURAL,KARNATAKA
269,Deshapande Guttahalli,Kadugodi S.O,,,,,,,560067,Anekal,BANGALORE,KARNATAKA
270,Kadugodi Plantation,Kadugodi S.O,12.9985767,77.76097159999998,12.974268,13.0161065,77.7312293,77.7785383,560067,Bangalore South,BANGALORE,KARNATAKA
271,Kalkunte Agrahara,Kalkunte B.O,12.932417999999998,77.8408056,12.912418,12.952418,77.8208056,77.86080559999998,560067,Hosakote,BANGALORE RURAL,KARNATAKA
272,Kumbena Agrahara,Kadugodi S.O,13.0017965,77.7473882,12.9817965,13.0217965,77.7273882,77.7673882,560067,Bangalore South,BANGALORE,KARNATAKA
273,Thiruvaranga,Kalkunte B.O,12.9015666,77.82757559999997,12.8815666,12.9215666,77.80757559999998,77.8475756,560067,Hosakote,BANGALORE RURAL,KARNATAKA
274,Vaderahalli,Devanagundi B.O,12.7374961,77.3013277,12.7174961,12.7574961,77.2813277,77.3213277,560067,Bangalore South,BANGALORE,KARNATAKA
275,Muthkur,Medimallasandra B.O,13.1557209,77.5084305,13.1556709,13.1557709,77.5083805,77.5084805,560067,Hosakote,BANGALORE RURAL,KARNATAKA
276,Thindlu,Devanagundi B.O,12.9900077,77.8653418,12.970007699999998,13.0100077,77.8453418,77.88534179999998,560067,Hosakote,BANGALORE RURAL,KARNATAKA
277,Thindlu Plantation,Kalkunte B.O,12.9900077,77.8653418,12.970007699999998,13.0100077,77.8453418,77.88534179999998,560067,Hosakote,BANGALORE RURAL,KARNATAKA
278,Begur,Bommanahalli S.O (Bangalore),12.863388699999998,77.613011205039,12.8340125,12.8927678,77.5829439,77.6664661,560068,Bangalore South,BANGALORE,KARNATAKA
279,Bettadasanapura,Bommanahalli S.O (Bangalore),12.8475411,77.64970629999998,12.8435866,12.8512016,77.6442662,77.6550975,560068,Bangalore South,BANGALORE,KARNATAKA
280,Kudlu,Bommanahalli S.O (Bangalore),12.8889126,77.65557159999999,12.8689126,12.9089126,77.63557159999998,77.67557159999998,560068,Anekal,BANGALORE,KARNATAKA
281,Bangalore South,Madivala S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560068,Bangalore South,BANGALORE,KARNATAKA
282,Chandrasekarapura,Bommanahalli S.O (Bangalore),,,,,,,560068,Bangalore South,BANGALORE,KARNATAKA
283,Yelenahalli,Bommanahalli S.O (Bangalore),12.8669074,77.61590190000003,12.8668574,12.8669574,77.61585190000002,77.61595190000001,560068,Bangalore South,BANGALORE,KARNATAKA
284,Mylasandra,Bommanahalli S.O (Bangalore),12.8514983,77.62040970000002,12.8514483,12.8515483,77.62035970000002,77.62045970000001,560068,Bangalore South,BANGALORE,KARNATAKA
285,Singasandra,Singasandra B.O,12.88027485,77.6547537489424,12.86598,12.8946975,77.6371799,77.6754505,560068,Anekal,BANGALORE,KARNATAKA
286,Vittasandra,Bommanahalli S.O (Bangalore),12.8533901,77.63834809999999,12.8333901,12.8733901,77.61834809999998,77.6583481,560068,Bangalore South,BANGALORE,KARNATAKA
287,Bangalore South,Bommanahalli S.O (Bangalore),12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560068,Bangalore South,BANGALORE,KARNATAKA
288,Bidarahalli,B Sk II Stage S.O,13.0605545,77.7156056,13.0405545,13.0805545,77.6956056,77.7356056,560070,Bangalore South,BANGALORE,KARNATAKA
289,Bangalore South,Tyagrajnagar S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560070,Bangalore South,BANGALORE,KARNATAKA
290,Bangalore South,Padmanabhnagar S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560070,Bangalore South,BANGALORE,KARNATAKA
291,Bangalore North,Domlur S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560071,Bangalore North,BANGALORE,KARNATAKA
292,Bangalore North,Nagarbhavi S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560072,Bangalore North,BANGALORE,KARNATAKA
293,Doddabidarakallu,Nagasandra S.O (Bangalore),13.035216900000002,77.4939999,13.0351669,13.035266900000002,77.4939499,77.49404990000002,560073,Bangalore North,BANGALORE,KARNATAKA
294,Bangalore North,Bagalgunte B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560073,Bangalore North,BANGALORE,KARNATAKA
295,Bangalore North,Chikkabidarkal S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560073,Bangalore North,BANGALORE,KARNATAKA
296,Sidedahalli,Nagasandra S.O (Bangalore),13.0625424,77.4953754,13.0624924,13.0625924,77.49532540000001,77.4954254,560073,Bangalore North,BANGALORE,KARNATAKA
297,Totadaguddadahalli,Nagasandra S.O (Bangalore),,,,,,,560073,Bangalore North,BANGALORE,KARNATAKA
298,Bangalore North,Nagasandra S.O (Bangalore),12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560073,Bangalore North,BANGALORE,KARNATAKA
299,Bangalore North,Nelakadiranahalli B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560073,Bangalore North,BANGALORE,KARNATAKA
300,Kariobanahalli,Nagasandra S.O (Bangalore),,,,,,,560073,Bangalore North,BANGALORE,KARNATAKA
301,Chikkellur Venkatapura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
302,Gerupalya,Kumbalagodu S.O,12.8846483,77.44247490000002,12.8845983,12.8846983,77.4424249,77.44252490000002,560074,Bangalore South,BANGALORE,KARNATAKA
303,Maligondanahalli,Ramohalli B.O,12.9159569,77.41458349999998,12.8959569,12.9359569,77.3945835,77.4345835,560074,Bangalore South,BANGALORE,KARNATAKA
304,Chinnakurchi,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
305,Kolur,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
306,Kumbalagodu,Kumbalagodu S.O,12.878616699999998,77.44676290000002,12.8586167,12.898616699999998,77.42676290000001,77.4667629,560074,Bangalore South,BANGALORE,KARNATAKA
307,Hosaspalya,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
308,Kanimidka,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
309,Ramayanapalya,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
310,Anchepalya,Kumbalagodu S.O,13.0577334,77.4804128,13.0377334,13.0777334,77.4604128,77.5004128,560074,Bangalore South,BANGALORE,KARNATAKA
311,Chikkellur,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
312,Seshagiripura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
313,Vasanthanahalli,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
314,Bangalore South,Kumbalgodu Gollahalli B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560074,Bangalore South,BANGALORE,KARNATAKA
315,Bheemanakuppe,Ramohalli B.O,12.9040883,77.43835179999998,12.9040383,12.9041383,77.43830179999998,77.4384018,560074,Bangalore South,BANGALORE,KARNATAKA
316,Chikkellur Ramapura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
317,Karigiripura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
318,Krishnarajapura,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
319,Devagere,Kumbalagodu S.O,12.8571436,77.46557059999998,12.8371436,12.8771436,77.44557059999998,77.48557059999997,560074,Bangalore South,BANGALORE,KARNATAKA
320,Gangasandra,Kumbalgodu Gollahalli B.O,13.3553995,77.551506,13.3353995,13.3753995,77.53150600000002,77.571506,560074,Bangalore South,BANGALORE,KARNATAKA
321,Hulimavu,Kumbalagodu S.O,12.8773486,77.6028031,12.857348599999998,12.8973486,77.58280309999998,77.6228031,560074,Bangalore South,BANGALORE,KARNATAKA
322,Kambipura,Kumbalagodu S.O,13.0558284,77.93870390000002,13.0358284,13.0758284,77.91870390000003,77.95870390000002,560074,Bangalore South,BANGALORE,KARNATAKA
323,Kolur Gururayanapura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
324,Thagachaguppe,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
325,Bangalore South,Kumbalagodu S.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560074,Bangalore South,BANGALORE,KARNATAKA
326,Bangalore South,Ramohalli B.O,12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,560074,Bangalore South,BANGALORE,KARNATAKA
327,Lakshmipura,Kumbalgodu Gollahalli B.O,12.8306075,77.294852,12.8106075,12.8506075,77.274852,77.314852,560074,Bangalore North,BANGALORE,KARNATAKA
328,Seegehalli,Kumbalgodu Gollahalli B.O,13.387351999999998,77.9543375,13.367352,13.407352,77.9343375,77.9743375,560074,Bangalore North,BANGALORE,KARNATAKA
329,Chalaghatta,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
330,Gonipura,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
